,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name
588,Bulgaria,BGR,2021-02-22,131063.0,103111.0,27952.0,7661.0,1.89,1.48,0.4,1103.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
589,Bulgaria,BGR,2021-02-23,148226.0,118549.0,29677.0,9555.0,2.13,1.71,0.43,1375.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
590,Cambodia,KHM,2021-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sinopharm/Beijing,Ministry of Health
591,Cambodia,KHM,2021-02-10,1492.0,1492.0,0.0,1492.0,0.01,0.01,0.0,89.0,Sinopharm/Beijing,Ministry of Health
592,Cambodia,KHM,2021-02-11,0.0,0.0,0.0,871.0,0.0,0.0,0.0,52.0,Sinopharm/Beijing,Ministry of Health
593,Cambodia,KHM,2021-02-12,0.0,0.0,0.0,663.0,0.0,0.0,0.0,40.0,Sinopharm/Beijing,Ministry of Health
594,Cambodia,KHM,2021-02-13,0.0,0.0,0.0,560.0,0.0,0.0,0.0,33.0,Sinopharm/Beijing,Ministry of Health
595,Cambodia,KHM,2021-02-14,0.0,0.0,0.0,498.0,0.0,0.0,0.0,30.0,Sinopharm/Beijing,Ministry of Health
596,Cambodia,KHM,2021-02-15,0.0,0.0,0.0,456.0,0.0,0.0,0.0,27.0,Sinopharm/Beijing,Ministry of Health
597,Cambodia,KHM,2021-02-16,0.0,0.0,0.0,427.0,0.0,0.0,0.0,26.0,Sinopharm/Beijing,Ministry of Health
598,Cambodia,KHM,2021-02-17,3236.0,3236.0,0.0,249.0,0.02,0.02,0.0,15.0,Sinopharm/Beijing,Ministry of Health
599,Cambodia,KHM,2021-02-18,0.0,0.0,0.0,312.0,0.0,0.0,0.0,19.0,Sinopharm/Beijing,Ministry of Health
600,Cambodia,KHM,2021-02-19,4609.0,4609.0,0.0,374.0,0.03,0.03,0.0,22.0,Sinopharm/Beijing,Ministry of Health
601,Canada,CAN,2020-12-19,0.0,8734.0,0.0,0.0,0.0,0.02,0.0,0.0,"Moderna, Pfizer/BioNTech",Government of Canada
602,Canada,CAN,2020-12-26,0.0,33734.0,0.0,0.0,0.0,0.09,0.0,0.0,"Moderna, Pfizer/BioNTech",Government of Canada
603,Canada,CAN,2021-01-02,0.0,77521.0,0.0,0.0,0.0,0.21,0.0,0.0,"Moderna, Pfizer/BioNTech",Government of Canada
604,Canada,CAN,2021-01-09,0.0,211528.0,4492.0,0.0,0.0,0.56,0.01,0.0,"Moderna, Pfizer/BioNTech",Government of Canada
605,Canada,CAN,2021-01-12,267078.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,"Moderna, Pfizer/BioNTech",Government of Canada
606,Canada,CAN,2021-01-13,288488.0,0.0,0.0,4282.0,0.76,0.0,0.0,113.0,"Moderna, Pfizer/BioNTech",Government of Canada
607,Canada,CAN,2021-01-14,310788.0,0.0,0.0,7285.0,0.82,0.0,0.0,193.0,"Moderna, Pfizer/BioNTech",Government of Canada
608,Canada,CAN,2021-01-15,342227.0,0.0,0.0,10736.0,0.91,0.0,0.0,284.0,"Moderna, Pfizer/BioNTech",Government of Canada
609,Canada,CAN,2021-01-16,0.0,560798.0,26768.0,14575.0,0.0,1.49,0.07,386.0,"Moderna, Pfizer/BioNTech",Government of Canada
610,Canada,CAN,2021-01-17,0.0,0.0,0.0,18415.0,0.0,0.0,0.0,488.0,"Moderna, Pfizer/BioNTech",Government of Canada
611,Canada,CAN,2021-01-18,422864.0,0.0,0.0,22255.0,1.12,0.0,0.0,590.0,"Moderna, Pfizer/BioNTech",Government of Canada
612,Canada,CAN,2021-01-19,459780.0,0.0,0.0,27529.0,1.22,0.0,0.0,729.0,"Moderna, Pfizer/BioNTech",Government of Canada
613,Canada,CAN,2021-01-20,485739.0,0.0,0.0,28179.0,1.29,0.0,0.0,747.0,"Moderna, Pfizer/BioNTech",Government of Canada
614,Canada,CAN,2021-01-21,706464.0,0.0,0.0,56525.0,1.87,0.0,0.0,1498.0,"Moderna, Pfizer/BioNTech",Government of Canada
615,Canada,CAN,2021-01-22,752377.0,0.0,0.0,58593.0,1.99,0.0,0.0,1552.0,"Moderna, Pfizer/BioNTech",Government of Canada
616,Canada,CAN,2021-01-23,0.0,772050.0,59217.0,57133.0,0.0,2.05,0.16,1514.0,"Moderna, Pfizer/BioNTech",Government of Canada
617,Canada,CAN,2021-01-24,0.0,0.0,0.0,55673.0,0.0,0.0,0.0,1475.0,"Moderna, Pfizer/BioNTech",Government of Canada
618,Canada,CAN,2021-01-25,802354.0,0.0,0.0,54213.0,2.13,0.0,0.0,1436.0,"Moderna, Pfizer/BioNTech",Government of Canada
619,Canada,CAN,2021-01-26,827042.0,0.0,0.0,52466.0,2.19,0.0,0.0,1390.0,"Moderna, Pfizer/BioNTech",Government of Canada
620,Canada,CAN,2021-01-27,890536.0,0.0,0.0,57828.0,2.36,0.0,0.0,1532.0,"Moderna, Pfizer/BioNTech",Government of Canada
621,Canada,CAN,2021-01-28,910676.0,0.0,0.0,29173.0,2.41,0.0,0.0,773.0,"Moderna, Pfizer/BioNTech",Government of Canada
622,Canada,CAN,2021-01-29,937338.0,0.0,0.0,26423.0,2.48,0.0,0.0,700.0,"Moderna, Pfizer/BioNTech",Government of Canada
623,Canada,CAN,2021-01-30,0.0,855909.0,113445.0,25822.0,0.0,2.27,0.3,684.0,"Moderna, Pfizer/BioNTech",Government of Canada
624,Canada,CAN,2021-01-31,0.0,0.0,0.0,25221.0,0.0,0.0,0.0,668.0,"Moderna, Pfizer/BioNTech",Government of Canada
625,Canada,CAN,2021-02-01,974690.0,0.0,0.0,24619.0,2.58,0.0,0.0,652.0,"Moderna, Pfizer/BioNTech",Government of Canada
626,Canada,CAN,2021-02-02,985975.0,0.0,0.0,22705.0,2.61,0.0,0.0,602.0,"Moderna, Pfizer/BioNTech",Government of Canada
627,Canada,CAN,2021-02-03,999253.0,0.0,0.0,15531.0,2.65,0.0,0.0,412.0,"Moderna, Pfizer/BioNTech",Government of Canada
628,Canada,CAN,2021-02-04,1015083.0,0.0,0.0,14915.0,2.69,0.0,0.0,395.0,"Moderna, Pfizer/BioNTech",Government of Canada
629,Canada,CAN,2021-02-05,1042171.0,0.0,0.0,14976.0,2.76,0.0,0.0,397.0,"Moderna, Pfizer/BioNTech",Government of Canada
630,Canada,CAN,2021-02-06,0.0,900556.0,173804.0,15805.0,0.0,2.39,0.46,419.0,"Moderna, Pfizer/BioNTech",Government of Canada
631,Canada,CAN,2021-02-07,0.0,0.0,0.0,16634.0,0.0,0.0,0.0,441.0,"Moderna, Pfizer/BioNTech",Government of Canada
632,Canada,CAN,2021-02-08,1096929.0,0.0,0.0,17463.0,2.91,0.0,0.0,463.0,"Moderna, Pfizer/BioNTech",Government of Canada
633,Canada,CAN,2021-02-09,1119294.0,0.0,0.0,19046.0,2.97,0.0,0.0,505.0,"Moderna, Pfizer/BioNTech",Government of Canada
634,Canada,CAN,2021-02-10,1153987.0,0.0,0.0,22105.0,3.06,0.0,0.0,586.0,"Moderna, Pfizer/BioNTech",Government of Canada
635,Canada,CAN,2021-02-11,1186400.0,0.0,0.0,24474.0,3.14,0.0,0.0,648.0,"Moderna, Pfizer/BioNTech",Government of Canada
636,Canada,CAN,2021-02-12,1221539.0,0.0,0.0,25624.0,3.24,0.0,0.0,679.0,"Moderna, Pfizer/BioNTech",Government of Canada
637,Canada,CAN,2021-02-13,0.0,972407.0,307218.0,25464.0,0.0,2.58,0.81,675.0,"Moderna, Pfizer/BioNTech",Government of Canada
638,Canada,CAN,2021-02-14,0.0,0.0,0.0,25303.0,0.0,0.0,0.0,670.0,"Moderna, Pfizer/BioNTech",Government of Canada
639,Canada,CAN,2021-02-15,1272929.0,0.0,0.0,25143.0,3.37,0.0,0.0,666.0,"Moderna, Pfizer/BioNTech",Government of Canada
640,Canada,CAN,2021-02-16,1306784.0,0.0,0.0,26784.0,3.46,0.0,0.0,710.0,"Moderna, Pfizer/BioNTech",Government of Canada
641,Canada,CAN,2021-02-17,1329036.0,0.0,0.0,25007.0,3.52,0.0,0.0,663.0,"Moderna, Pfizer/BioNTech",Government of Canada
642,Canada,CAN,2021-02-18,1354289.0,0.0,0.0,23984.0,3.59,0.0,0.0,635.0,"Moderna, Pfizer/BioNTech",Government of Canada
643,Canada,CAN,2021-02-19,1402139.0,0.0,0.0,25800.0,3.72,0.0,0.0,684.0,"Moderna, Pfizer/BioNTech",Government of Canada
644,Canada,CAN,2021-02-20,0.0,0.0,0.0,30584.0,0.0,0.0,0.0,810.0,"Moderna, Pfizer/BioNTech",Government of Canada
645,Canada,CAN,2021-02-21,0.0,0.0,0.0,35369.0,0.0,0.0,0.0,937.0,"Moderna, Pfizer/BioNTech",Government of Canada
646,Canada,CAN,2021-02-22,1554003.0,0.0,0.0,40153.0,4.12,0.0,0.0,1064.0,"Moderna, Pfizer/BioNTech",Government of Canada
647,Canada,CAN,2021-02-23,1590281.0,0.0,0.0,40500.0,4.21,0.0,0.0,1073.0,"Moderna, Pfizer/BioNTech",Government of Canada
648,Cayman Islands,CYM,2020-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pfizer/BioNTech,Cayman Islands Government
649,Cayman Islands,CYM,2020-12-27,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
650,Cayman Islands,CYM,2020-12-28,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
651,Cayman Islands,CYM,2020-12-29,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
652,Cayman Islands,CYM,2020-12-30,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
653,Cayman Islands,CYM,2020-12-31,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
654,Cayman Islands,CYM,2021-01-01,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
655,Cayman Islands,CYM,2021-01-02,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
656,Cayman Islands,CYM,2021-01-03,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
657,Cayman Islands,CYM,2021-01-04,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
658,Cayman Islands,CYM,2021-01-05,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
659,Cayman Islands,CYM,2021-01-06,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
660,Cayman Islands,CYM,2021-01-07,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
661,Cayman Islands,CYM,2021-01-08,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
662,Cayman Islands,CYM,2021-01-09,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
663,Cayman Islands,CYM,2021-01-10,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
664,Cayman Islands,CYM,2021-01-11,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
665,Cayman Islands,CYM,2021-01-12,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
666,Cayman Islands,CYM,2021-01-13,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
667,Cayman Islands,CYM,2021-01-14,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
668,Cayman Islands,CYM,2021-01-15,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
669,Cayman Islands,CYM,2021-01-16,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
670,Cayman Islands,CYM,2021-01-17,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
671,Cayman Islands,CYM,2021-01-18,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
672,Cayman Islands,CYM,2021-01-19,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
673,Cayman Islands,CYM,2021-01-20,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
674,Cayman Islands,CYM,2021-01-21,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
675,Cayman Islands,CYM,2021-01-22,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
676,Cayman Islands,CYM,2021-01-23,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
677,Cayman Islands,CYM,2021-01-24,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
678,Cayman Islands,CYM,2021-01-25,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
679,Cayman Islands,CYM,2021-01-26,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
680,Cayman Islands,CYM,2021-01-27,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
681,Cayman Islands,CYM,2021-01-28,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
682,Cayman Islands,CYM,2021-01-29,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
683,Cayman Islands,CYM,2021-01-30,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
684,Cayman Islands,CYM,2021-01-31,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
685,Cayman Islands,CYM,2021-02-01,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
686,Cayman Islands,CYM,2021-02-02,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
687,Cayman Islands,CYM,2021-02-03,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,Pfizer/BioNTech,Cayman Islands Government
688,Cayman Islands,CYM,2021-02-04,11008.0,7811.0,3197.0,275.0,16.75,11.89,4.86,4184.0,Pfizer/BioNTech,Cayman Islands Government
689,Cayman Islands,CYM,2021-02-05,0.0,0.0,0.0,310.0,0.0,0.0,0.0,4717.0,Pfizer/BioNTech,Cayman Islands Government
690,Cayman Islands,CYM,2021-02-06,0.0,0.0,0.0,345.0,0.0,0.0,0.0,5250.0,Pfizer/BioNTech,Cayman Islands Government
691,Cayman Islands,CYM,2021-02-07,0.0,0.0,0.0,380.0,0.0,0.0,0.0,5782.0,Pfizer/BioNTech,Cayman Islands Government
692,Cayman Islands,CYM,2021-02-08,0.0,0.0,0.0,415.0,0.0,0.0,0.0,6315.0,Pfizer/BioNTech,Cayman Islands Government
693,Cayman Islands,CYM,2021-02-09,13609.0,8839.0,4770.0,450.0,20.71,13.45,7.26,6847.0,Pfizer/BioNTech,Cayman Islands Government
694,Cayman Islands,CYM,2021-02-10,14086.0,8912.0,5174.0,479.0,21.43,13.56,7.87,7288.0,Pfizer/BioNTech,Cayman Islands Government
695,Cayman Islands,CYM,2021-02-11,0.0,0.0,0.0,544.0,0.0,0.0,0.0,8278.0,Pfizer/BioNTech,Cayman Islands Government
696,Cayman Islands,CYM,2021-02-12,15543.0,9172.0,6371.0,574.0,23.65,13.96,9.69,8734.0,Pfizer/BioNTech,Cayman Islands Government
697,Cayman Islands,CYM,2021-02-13,0.0,0.0,0.0,533.0,0.0,0.0,0.0,8110.0,Pfizer/BioNTech,Cayman Islands Government
698,Cayman Islands,CYM,2021-02-14,0.0,0.0,0.0,492.0,0.0,0.0,0.0,7486.0,Pfizer/BioNTech,Cayman Islands Government
699,Cayman Islands,CYM,2021-02-15,0.0,0.0,0.0,452.0,0.0,0.0,0.0,6878.0,Pfizer/BioNTech,Cayman Islands Government
700,Cayman Islands,CYM,2021-02-16,0.0,0.0,0.0,411.0,0.0,0.0,0.0,6254.0,Pfizer/BioNTech,Cayman Islands Government
701,Cayman Islands,CYM,2021-02-17,16725.0,9783.0,6942.0,377.0,25.45,14.89,10.56,5736.0,Pfizer/BioNTech,Cayman Islands Government
702,Cayman Islands,CYM,2021-02-18,0.0,0.0,0.0,313.0,0.0,0.0,0.0,4763.0,Pfizer/BioNTech,Cayman Islands Government
703,Cayman Islands,CYM,2021-02-19,17285.0,10277.0,7008.0,249.0,26.3,15.64,10.66,3789.0,Pfizer/BioNTech,Cayman Islands Government
704,Cayman Islands,CYM,2021-02-20,18159.0,10521.0,7638.0,340.0,27.63,16.01,11.62,5173.0,Pfizer/BioNTech,Cayman Islands Government
705,Cayman Islands,CYM,2021-02-21,0.0,0.0,0.0,391.0,0.0,0.0,0.0,5949.0,Pfizer/BioNTech,Cayman Islands Government
706,Cayman Islands,CYM,2021-02-22,0.0,0.0,0.0,442.0,0.0,0.0,0.0,6726.0,Pfizer/BioNTech,Cayman Islands Government
707,Cayman Islands,CYM,2021-02-23,19938.0,12245.0,7693.0,493.0,30.34,18.63,11.71,7502.0,Pfizer/BioNTech,Cayman Islands Government
708,Chile,CHL,2020-12-24,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
709,Chile,CHL,2020-12-25,5199.0,5199.0,0.0,4779.0,0.03,0.03,0.0,250.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
710,Chile,CHL,2020-12-26,8339.0,8339.0,0.0,3960.0,0.04,0.04,0.0,207.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
711,Chile,CHL,2020-12-27,8650.0,8650.0,0.0,2743.0,0.05,0.05,0.0,143.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
712,Chile,CHL,2020-12-28,8650.0,8650.0,0.0,2058.0,0.05,0.05,0.0,108.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
713,Chile,CHL,2020-12-29,8650.0,8650.0,0.0,1646.0,0.05,0.05,0.0,86.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
714,Chile,CHL,2020-12-30,8650.0,8650.0,0.0,1372.0,0.05,0.05,0.0,72.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
715,Chile,CHL,2020-12-31,8650.0,8650.0,0.0,1176.0,0.05,0.05,0.0,62.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
716,Chile,CHL,2021-01-01,8650.0,8650.0,0.0,493.0,0.05,0.05,0.0,26.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
717,Chile,CHL,2021-01-02,8650.0,8650.0,0.0,44.0,0.05,0.05,0.0,2.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
718,Chile,CHL,2021-01-03,8650.0,8650.0,0.0,0.0,0.05,0.05,0.0,0.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
719,Chile,CHL,2021-01-04,9055.0,9055.0,0.0,58.0,0.05,0.05,0.0,3.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
720,Chile,CHL,2021-01-05,10498.0,10498.0,0.0,264.0,0.05,0.05,0.0,14.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
721,Chile,CHL,2021-01-06,10703.0,10703.0,0.0,293.0,0.06,0.06,0.0,15.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
722,Chile,CHL,2021-01-07,10703.0,10703.0,0.0,293.0,0.06,0.06,0.0,15.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
723,Chile,CHL,2021-01-08,10703.0,10703.0,0.0,293.0,0.06,0.06,0.0,15.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
724,Chile,CHL,2021-01-09,10703.0,10703.0,0.0,293.0,0.06,0.06,0.0,15.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
725,Chile,CHL,2021-01-10,10703.0,10703.0,0.0,293.0,0.06,0.06,0.0,15.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
726,Chile,CHL,2021-01-11,10703.0,10703.0,0.0,235.0,0.06,0.06,0.0,12.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
727,Chile,CHL,2021-01-12,10703.0,10703.0,0.0,29.0,0.06,0.06,0.0,2.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
728,Chile,CHL,2021-01-13,11733.0,10704.0,1029.0,147.0,0.06,0.06,0.01,8.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
729,Chile,CHL,2021-01-14,18647.0,12822.0,5825.0,1135.0,0.1,0.07,0.03,59.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
730,Chile,CHL,2021-01-15,22076.0,13779.0,8297.0,1625.0,0.12,0.07,0.04,85.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
731,Chile,CHL,2021-01-16,22166.0,13802.0,8364.0,1638.0,0.12,0.07,0.04,86.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
732,Chile,CHL,2021-01-17,22166.0,13802.0,8364.0,1638.0,0.12,0.07,0.04,86.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
733,Chile,CHL,2021-01-18,33210.0,24846.0,8364.0,3215.0,0.17,0.13,0.04,168.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
734,Chile,CHL,2021-01-19,52519.0,44153.0,8366.0,5974.0,0.27,0.23,0.04,313.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
735,Chile,CHL,2021-01-20,61769.0,53403.0,8366.0,7148.0,0.32,0.28,0.04,374.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
736,Chile,CHL,2021-01-21,64827.0,56461.0,8366.0,6597.0,0.34,0.3,0.04,345.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
737,Chile,CHL,2021-01-22,65238.0,56872.0,8366.0,6166.0,0.34,0.3,0.04,323.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
738,Chile,CHL,2021-01-23,65238.0,56872.0,8366.0,6153.0,0.34,0.3,0.04,322.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
739,Chile,CHL,2021-01-24,65238.0,56872.0,8366.0,6153.0,0.34,0.3,0.04,322.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
740,Chile,CHL,2021-01-25,66655.0,56890.0,9765.0,4778.0,0.35,0.3,0.05,250.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
741,Chile,CHL,2021-01-26,67270.0,56911.0,10359.0,2107.0,0.35,0.3,0.05,110.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
742,Chile,CHL,2021-01-27,67305.0,56912.0,10393.0,791.0,0.35,0.3,0.05,41.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
743,Chile,CHL,2021-01-28,67305.0,56912.0,10393.0,354.0,0.35,0.3,0.05,19.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
744,Chile,CHL,2021-01-29,67310.0,56912.0,10398.0,296.0,0.35,0.3,0.05,15.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
745,Chile,CHL,2021-01-30,67310.0,56912.0,10398.0,296.0,0.35,0.3,0.05,15.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
746,Chile,CHL,2021-01-31,67310.0,56912.0,10398.0,296.0,0.35,0.3,0.05,15.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
747,Chile,CHL,2021-02-01,67310.0,56912.0,10398.0,94.0,0.35,0.3,0.05,5.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
748,Chile,CHL,2021-02-02,80436.0,70032.0,10404.0,1881.0,0.42,0.37,0.05,98.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
749,Chile,CHL,2021-02-03,250588.0,240184.0,10404.0,26183.0,1.31,1.26,0.05,1370.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
750,Chile,CHL,2021-02-04,426092.0,413581.0,12511.0,51255.0,2.23,2.16,0.07,2681.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
751,Chile,CHL,2021-02-05,594977.0,581796.0,13181.0,75381.0,3.11,3.04,0.07,3943.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
752,Chile,CHL,2021-02-06,622784.0,609598.0,13186.0,79353.0,3.26,3.19,0.07,4151.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
753,Chile,CHL,2021-02-07,631369.0,618183.0,13186.0,80580.0,3.3,3.23,0.07,4215.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
754,Chile,CHL,2021-02-08,863853.0,838932.0,24921.0,113792.0,4.52,4.39,0.13,5953.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
755,Chile,CHL,2021-02-09,1124427.0,1080209.0,44218.0,149142.0,5.88,5.65,0.23,7802.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
756,Chile,CHL,2021-02-10,1404202.0,1351673.0,52529.0,164802.0,7.35,7.07,0.27,8621.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
757,Chile,CHL,2021-02-11,1656783.0,1601630.0,55153.0,175813.0,8.67,8.38,0.29,9197.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
758,Chile,CHL,2021-02-12,1885641.0,1830281.0,55360.0,184381.0,9.86,9.57,0.29,9645.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
759,Chile,CHL,2021-02-13,1915218.0,1859824.0,55394.0,184633.0,10.02,9.73,0.29,9658.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
760,Chile,CHL,2021-02-14,1919659.0,1864265.0,55394.0,184041.0,10.04,9.75,0.29,9627.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
761,Chile,CHL,2021-02-15,2184464.0,2129070.0,55394.0,188659.0,11.43,11.14,0.29,9869.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
762,Chile,CHL,2021-02-16,2404009.0,2348605.0,55404.0,182797.0,12.58,12.29,0.29,9562.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
